Name,SKU,Supplier ID,Price,Image URLs,Product URL
"Mapex Saturn V Exotic 22"" 5 Piece Shell Kit - Amber Maple Burl",90/DK-SV628XEBMNL,,"$2,809.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34667/450-Mapex-Saturn-V-22-5-Piece-Shell-Kit-Amber-Maple-Burl.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-exotic-22--5-piece-shell-kit---ambe
"Mapex Saturn V Exotic 22"" 5 Piece Shell Kit - Black Maple Burl",90/DK-SV628XEBKFB,,"$2,809.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30231/450-Mapex-Saturn-V-22-5-Piece-Shell-Kit-Black-Maple-Burl.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-exotic-22--5-piece-shell-kit---blac
"Mapex Saturn V Exotic 22"" 5 Piece Shell Kit - Cherry Mist Maple Burl",90/DK-SV628XEBKLE,,"$2,809.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30232/450-Mapex-Saturn-V-22-5-Piece-Shell-Kit-Cherry-Mist-Maple-Burl.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-exotic-22--5-piece-shell-kit---cher
"Mapex Saturn V Exotic 22"" 5 Piece Shell Kit - Deep Water Maple Burl",90/DK-SV628XEBMSL,,"$2,809.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30233/450-Mapex-Saturn-V-22-5-Piece-Shell-Kit-Deep-Water-Maple-Burl.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-exotic-22--5-piece-shell-kit---deep
"Mapex Saturn V Exotic 22"" 5 Piece Shell Kit - Natural Maple Burl",90/DK-SV628XEBMXN,,"$2,809.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30230/450-Mapex-Saturn-V-22-5-Piece-Shell-Kit-Natural-Maple-Burl.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-exotic-22--5-piece-shell-kit---natu
"Mapex Saturn V Tour 22"" 3 Piece Shell Kit - Vintage Sparkle",90/DK-SV426XVS,,"$1,799.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30234/450-Mapex-Saturn-V-Tour-Vintage-Sparkle.jpg,https://www.drummersparadise.com.au/product/mapex-saturn-v-tour-22--3-piece-shell-kit---vintag
"Mapex Black Panther Design Lab Versatus 22"" 6 Piece Shell Kit - Peach Burl Burst",PRODUCT-C6A7ACE47798,,"$6,999.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34617/450-Mapex-Design-Lab-Versatus-1.jpg,https://www.drummersparadise.com.au/product/mapex-black-panther-design-lab-versatus-22--6-piec
"Mapex 30th Anniversary 22"" 5 Piece Shell Kit - Garnet Flame",90/DK-SESV628XCME,,"$3,999.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34763/450-Mapex-30th-Anniversary-22-5-Piece-Shell-Kit-Garnet-Flame.jpg,https://www.drummersparadise.com.au/product/mapex-30th-anniversary-22--5-piece-shell-kit---gar
"PDP Centerstage 22"" 5 Piece Drum Kit - Onyx Sparkle",PDCE22KTOST,,$809.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30494/450-PDP Centerstage - Onyx Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-centerstage-22--5-piece-drum-kit---onyx-sparkl
"PDP Centerstage 22"" 5 Piece Drum Kit - Ruby Sparkle",PDCE22KTRST,,$809.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30495/450-PDP Centerstage - Ruby Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-centerstage-22--5-piece-drum-kit---ruby-sparkl
"PDP Mainstage 22"" 5 Piece Drum Kit - Black Metallic",PDMA2215-BK,,"$1,109.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30508/450-PDP-Mainstage-Metallic-Black.jpg,https://www.drummersparadise.com.au/product/pdp-mainstage-22--5-piece-drum-kit---black-metalli
"PDP Mainstage 22"" 5 Piece Drum Kit - Bronze Metallic",PDMA2215-BZ,,"$1,109.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30509/450-PDP-Mainstage-Bronze-Metallic.jpg,https://www.drummersparadise.com.au/product/pdp-mainstage-22--5-piece-drum-kit---bronze-metall
"PDP Mainstage 22"" 5 Piece Drum Kit - White",PDMA2215-WH,,"$1,109.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30510/450-PDP-Mainstage-Gloss-White.jpg,https://www.drummersparadise.com.au/product/pdp-mainstage-22--5-piece-drum-kit---white
"PDP New Yorker 18"" 4 Piece Shell Kit - Diamond Sparkle",PDNY1804-DS,,$849.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30512/450-PDP-New-Yorker-Diamond-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-new-yorker-18--4-piece-shell-kit---diamond-spa
"PDP New Yorker 18"" 4 Piece Shell Kit - Sapphire Sparkle",PDNY1804-SS,,$849.00,https://www.drummersparadise.com.au/resources/1f4df183/product/product-30513/450-PDP-New-Yorker-Sapphire-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-new-yorker-18--4-piece-shell-kit---sapphire-sp
"PDP Concept Maple 22"" 5 Piece Drum Kit - Black Sparkle",PDCM2215-BS,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30498/450-PDP-CM5-Black-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---black-spa
"PDP Concept Maple 22"" 5 Piece Drum Kit - Blue Sparkle",PDCM2215-BL,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34145/450-PDP-CM5-Blue-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---blue-spar
"PDP Concept Maple 22"" 5 Piece Drum Kit - Natural Lacquer",PDCM2215-NA,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30497/450-PDP-CM5-Natural-Lacquer.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---natural-l
"PDP Concept Maple 22"" 5 Piece Drum Kit - Pearlescent White",PDCM2215-PW,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30499/450-PDP-CM5-Pearlescent-White.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---pearlesce
"PDP Concept Maple 22"" 5 Piece Drum Kit - Red to Black Fade",PDCM2215-RB,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30500/450-PDP-CM5-Red-To-Black-Fade.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---red-to-bl
"PDP Concept Maple 22"" 5 Piece Drum Kit - Satin Charcoal Burst",PDCM2215-SCB,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34146/450-PDP-CM5-Satin-Charcoal-Burst.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---satin-cha
"PDP Concept Maple 22"" 5 Piece Drum Kit - Satin Tobacco Burst",PDCM2215-STB,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34147/450-PDP-CM5-Satin-Tobacco-Burst.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---satin-tob
"PDP Concept Maple 22"" 5 Piece Drum Kit - Silver to Black Fade",PDCM2215-SB,,"$1,859.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30501/450-PDP-CM5-Silver-To-Black-Fade.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--5-piece-drum-kit---silver-to
"PDP Concept Maple 22"" 7 Piece Drum Kit - Black Sparkle",PDCM2217-BS,,"$2,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30502/450-PDP-CM7-Black-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--7-piece-drum-kit---black-spa
"PDP Concept Maple 22"" 7 Piece Drum Kit - Blue Sparkle",PDCM2217-BL,,"$2,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34148/450-PDP-CM7-Blue-Sparkle.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--7-piece-drum-kit---blue-spar
"PDP Concept Maple 22"" 7 Piece Drum Kit - Natural Lacquer",PDCM2217-NA,,"$2,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34149/450-PDP-CM7-Natural-Lacquer.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--7-piece-drum-kit---natural-l
"PDP Concept Maple 22"" 7 Piece Drum Kit - Pearlescent White",PDCM2217-PW,,"$2,279.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30503/450-PDP-CM7-Pearlescent-White.jpg,https://www.drummersparadise.com.au/product/pdp-concept-maple-22--7-piece-drum-kit---pearlesce
